record_id,community_id,employer_name,locations,sector,recruiting_status,source_url,source_type,first_seen_at,last_seen_at,status,manual_override,review_status,notes
thunder-bay|circle-k-hodder-394oliverroadthunderbay,thunder-bay,CIRCLE K HODDER,"394 Oliver Road, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|circle-k-oliver-road-640waterlooststhunderbay,thunder-bay,Circle K Oliver Road,"640 Waterloo St. S. Thunder Bay, ON P7E 2C5",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|circle-k-waterloo-1315arthurstethunderbayo,thunder-bay,Circle K Waterloo,1315 Arthur St. E. Thunder Bay On. P7E 5N3,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|circlek-1721-772jamesstn863redriverrd,thunder-bay,CircleK 1721,"772 James St N, 863 Red River Rd, 969 Fort William Rd",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|domino-s-1500jamesstsunit4thunder,thunder-bay,DOMINO'S,1500 James St S Unit 4 Thunder Bay ON P7E6N7,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|dough-bagel-co-unitd6969fortwilliamroad,thunder-bay,DOUGH BAGEL CO.,UNIT D6-969 FORT WILLIAM ROAD THUNDER BAY,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|dpz-thunder-bay-ltd-dominos-fort-william-road-201595arthurstwthunderba,thunder-bay,DPZ THUNDER BAY LTD.- Dominos Fort William Road,"201-595 Arthur St W,Thunder Bay,ON P7E 5R5",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|edo-japan-3905fortwilliamrdthunder,thunder-bay,Edo Japan,"3-905 Fort William Rd, Thunder Bay,ON P7B 3A6 and 6-588 Arthur St W,Thunder Bay,ON P7E 5R7",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|firehouse-subs-1100bmemorialavenuethund,thunder-bay,Firehouse Subs,1100 B Memorial Avenue. Thunder Bay Ontario,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|fox-on-the-run-lunch-and-coffee-bar-1000fortwilliamroadthund,thunder-bay,Fox on the Run Lunch and Coffee Bar,"1000 FORT WILLIAM ROAD, THUNDER BAY, ONTARIO, P7B 6B9",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|freshly-squeezed-400balmoralstthunderbayo,thunder-bay,FRESHLY SQUEEZED,"400 Balmoral St, Thunder Bay, ON, P7C 5G8, Canada",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|gino-s-pizza-balmoral-190cumberlandstnthunderb,thunder-bay,Gino's Pizza - Balmoral,"190 Cumberland St N. Thunder Bay, ON P7A 4M8",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|gino-s-pizza-cumberland-2617arthurstethunderbayp,thunder-bay,Gino's Pizza Cumberland,"2617 Arthur St E, ThunderBay, P7E 5P5",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|golden-bakery-pizza-701memorialaveunit4thund,thunder-bay,Golden Bakery & Pizza,"701 Memorial Ave. Unit 4 Thunder Bay, ON P7B 3Z7",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|goodlife-foods-co-570harbourexpresswayunit,thunder-bay,Goodlife Foods Co.,"570 Harbour Expressway, Unit 2",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|guac-mexi-grill-445hodderavethunderbay,thunder-bay,Guac Mexi Grill,"445 Hodder Ave, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|hodder-avenue-confectionary-ltd-hodder-greeks-1-2013arthurstethunderbay2,thunder-bay,Hodder Avenue Confectionary Ltd- Hodder Greeks 1.,"2013 Arthur St. E, Thunder Bay 2. 825 Red River Road 3. 319",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|kfc-taco-bell-588arthurstwestthunderba,thunder-bay,KFC / Taco Bell,"588 Arthur St West, Thunder Bay, On, P7E5R7 / 843 Red River Road, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|lakehead-restaurants-little-cesars-unit11105arthurstwthunde,thunder-bay,Lakehead Restaurants- Little Cesars,Unit#1 1105 Arthur St.W. Thunder Bay ON. P7E 5S2,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|mary-brown-s-chicken-81ncumberlandstreetthund,thunder-bay,Mary Brown’s Chicken,"81 N Cumberland Street, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|mcdonalds-rest-of-canada-rob-prober-enterprises-rob-prober-enterpises-241mckellarststhunderbay,thunder-bay,McDonalds Rest Of Canada Rob Prober Enterprises- Rob Prober Enterpises,"241 McKellar St. S. Thunder Bay, ON P7E 1H6",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|mckellar-confectionery-970memorialavethunderbay,thunder-bay,McKellar Confectionery,"970 MEMORIAL AVE, THUNDER BAY, ON, P7B4A2",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|mobil-gas-bar-1419oliverroadthunderbay,thunder-bay,Mobil Gas Bar,"1419 Oliver Road, Thunder Bay, ON , P7G1N6",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|mobil-gas-station-oliver-road-801centralavethunderbayo,thunder-bay,"MOBIL GAS STATION , OLIVER ROAD","801 Central Ave, Thunder Bay, ON P7B 6P8",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|outlaws-burgers-fries-160waterloostnunit2thund,thunder-bay,OUTLAWS BURGERS & FRIES,"160 Waterloo St N, Unit 2, Thunder Bay, ON, P7C 6A8.",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|papa-john-s-611arthurstwthunderbayon,thunder-bay,Papa John's,"611 Arthur St W,Thunder bay,ON,P7E5R6",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|pita-land-1100memorialavethunderba,thunder-bay,PITA LAND,"1100 Memorial Ave, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|pita-pit-707memorialavesuite5thun,thunder-bay,Pita Pit,"707 Memorial Ave, Suite 5, Thunder Bay, ON",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|pizza-hut-820redriverroadthunderba,thunder-bay,Pizza Hut,"820 Red River Road, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|pizza-pizza-425edwardstreetnorththun,thunder-bay,PIZZA PIZZA,"425 Edward Street North, Thunder Bay P7C4P7",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|pizza-pizza-959fortwilliamroadthunde,thunder-bay,Pizza Pizza,"959 Fort William Road, Thunder Bay, Ontario P7B3A6",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|popeyes-louisiana-kitchen-1101arthurstthunderbayon,thunder-bay,Popeyes Louisiana Kitchen,"1101 Arthur St., Thunder Bay, ON, P7E 5S2",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|redberry-caliente-restaurants-lp-taco-bell-1101aruthurst,thunder-bay,Redberry Caliente Restaurants LP- Taco Bell,1101 Aruthur St,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|bk2374-2840eastarthurstreetthun,thunder-bay,(BK2374),"2840 East Arthur Street, Thunder Bay, (BK29148) 136 East Avenue, Thunder Bay, (BK29500) 911 Fort Williams, Thunder Bay,",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|redberry-crown-restaurants-lp-burger-king-590riverst310memeorialav,thunder-bay,Redberry Crown Restaurants LP- Burger King,"590 River St, 310 Memeorial Ave, 121 East Arthur, 120 Hawker",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|rd-390cumberland508arthurst,thunder-bay,"Rd,","390 Cumberland, 508 Arthur St- Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|rjm-restaurants-tim-hortons-439memorialavethunderbay,thunder-bay,RJM Restaurants- Tim Hortons,"439 Memorial Ave., Thunder Bay, ON, P7B 3Y6",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|robins-food-unit8525fordstreetnortht,thunder-bay,Robins Food,"unit 8 525 Ford Street north, Thunderbay ON",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|shell-807redriverroad277cumber,thunder-bay,Shell,807 Red River Road & 277 Cumberland N,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|shell-1450huttonparkdrive,thunder-bay,Shell,1450 Hutton Park Drive,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|shell-10569003canada-inc-425edwardstn1072oliverrd,thunder-bay,SHELL - 10569003CANADA INC.,"425 Edward St. N., 1072 Oliver Rd, 595 Arthur St. W, 1000 Ft. Waterloo St. N",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
